permutation,seed,vmse
893,303,3.1320501034848665
893,404,2.446317208065997
893,505,2.745750246948082
894,101,4.561083141100631
894,202,3.468324619165812
894,303,2.9919030426131776
894,404,2.861875964996884
894,505,4.011043065161068
895,101,4.598489957797059
895,202,5.9489580524204335
895,303,3.8371660668589556
895,404,4.027342801925687
895,505,4.580018517341691
896,101,2.2152856303282693
896,202,2.4797407593283114
896,303,2.3899114825871592
896,404,2.4948191568163134
896,505,2.3467341462388607
897,101,2.6914265327305333
897,202,2.9052186725342377
897,303,2.645611911501067
897,404,2.5829278193379297
897,505,2.8662376744583415
898,101,1.8990095541825704
898,202,1.285553531755631
898,303,1.6436359391086515
898,404,2.1727647931494505
898,505,1.5667054053279925
899,101,3.3794961537312305
899,202,3.9013439743488667
899,303,3.3132783706674522
899,404,2.8135799523706426
899,505,3.9793991401194955
900,101,2.2227478264913265
900,202,2.745072900751223
900,303,2.7244308763481695
900,404,1.9416749635092327
900,505,1.9724588092984316
901,101,4.3889475540262035
901,202,3.249493756272155
901,303,3.4223181099928883
901,404,2.769979376435961
901,505,3.048277923871307
902,101,4.152538035688629
902,202,4.024139690784036
902,303,7.133508539706022
902,404,2.7215487350560057
902,505,2.9372970068305033
903,101,2.4784609425029247
903,202,2.1418693715371866
903,303,1.9095565624515691
903,404,2.059627410664463
903,505,1.5107182352240076
904,101,3.435748472770621
904,202,3.7268593106344716
904,303,2.809663514550668
904,404,3.1924089697719493
904,505,3.54134569295775
905,101,1.9183837125315018
905,202,2.9782565100425544
905,303,2.4767255841960476
905,404,2.4446259230517793
905,505,2.6575477872066533
906,101,3.376963157425446
906,202,3.715933122840526
906,303,2.6338882040940717
906,404,3.0028014773065244
906,505,3.527464997082143
907,101,4.633124183673761
907,202,4.494295078962148
907,303,4.473420147165533
907,404,2.460711026163417
907,505,3.690460308518998
908,101,2.0259137122657025
908,202,1.491923444029548
908,303,2.2358830201918476
908,404,1.7195956827902217
908,505,1.7297876583632992
909,101,2.32876969143147
909,202,3.07633201724994
909,303,2.451520041435746
909,404,2.3729708153236686
909,505,2.0484086212638726
910,101,2.695305944442042
910,202,2.7408759953106205
910,303,2.032021832004916
910,404,2.559171905540117
910,505,3.03757802549314
911,101,1.6711372754188174
911,202,1.3829161915976491
911,303,1.745473876313784
911,404,1.399759483550237
911,505,1.7554063249125986
912,101,3.747996673095795
912,202,4.09440807768549
912,303,4.876215622516066
912,404,4.021356869615495
912,505,4.687090026578833
913,101,2.500355810696261
913,202,2.4068684925606103
913,303,2.6682748202268773
913,404,2.6662332765656975
913,505,2.438980257777258
914,101,3.5444993252078874
914,202,3.323294135658331
914,303,3.2561185916826623
914,404,2.6140563466716045
914,505,2.6334336677532098
915,101,4.232776780343128
915,202,2.3133394867096464
915,303,3.8200988263222637
915,404,2.0467876272708776
915,505,2.064832342887394
916,101,3.3236912990419367
916,202,4.2552081086790485
916,303,3.6579029009370467
916,404,3.044005714348219
916,505,3.9007921404228716
917,101,2.834842005676116
917,202,2.809764696506577
917,303,2.8632033462233597
917,404,2.9776911051516977
917,505,4.01720217551682
918,101,2.286359226966378
918,202,2.3281070224272202
918,303,2.3702427671831185
918,404,2.3782036537605644
918,505,2.2351334281407476
919,101,2.5635272144341608
919,202,2.0860612241788363
919,303,3.5299710718776094
919,404,2.4952076140931245
919,505,1.724193855403078
920,101,1.6443718514634509
920,202,2.1447378033834625
920,303,1.5501620129689089
920,404,1.7471689611947034
920,505,1.858745846275291
921,101,2.5077274722849814
921,202,1.844511534158131
921,303,2.718241320551008
921,404,2.003723067851933
921,505,1.7993878802820562
922,101,1.1543506436695823
922,202,1.404175930281113
922,303,1.293078064875596
922,404,1.593076374188092
922,505,1.1975812910088424
923,101,2.1643181266008855
923,202,2.2083194241402024
923,303,2.268674594787436
923,404,2.2622956874637086
923,505,2.3614867142352014
924,101,1.5126981721521089
924,202,1.7903116928148646
924,303,2.0804465556533516
924,404,1.5680781169930145
924,505,1.2499558550150471
925,101,3.352956496203623
925,202,2.55069896357261
925,303,3.364979650259946
925,404,2.2433895053175195
925,505,3.0125069103200186
926,101,3.983133309700525
926,202,2.7649931170828967
926,303,3.758789047543783
926,404,3.1608127100753216
926,505,3.555631255625869
927,101,4.069582719118654
927,202,2.655868547398682
927,303,3.469500070136003
927,404,3.223912723844287
927,505,3.298020174494427
928,101,4.559138638436265
928,202,4.2710734766433385
928,303,4.4281271372705255
928,404,4.200038462760588
928,505,4.819058750189499
929,101,4.033542349702858
929,202,4.657216274414015
929,303,3.9981692528657953
929,404,3.601441435714316
929,505,3.6485423170594484
930,101,2.206354419824715
930,202,2.74223172957514
930,303,1.8923271687700982
930,404,2.545654643013801
930,505,2.911494230754882
931,101,1.928061370836369
931,202,3.153432421427705
931,303,5.632490384334574
931,404,2.816530265612866
931,505,1.8374952297126355
932,101,2.0713266295524533
932,202,2.0901491713003484
932,303,2.1895167876172725
932,404,1.8948431297438841
932,505,2.3624557535993684
933,101,5.3297102700853625
933,202,5.2389697997885
933,303,4.878126685660667
933,404,4.027714207615463
933,505,5.658418396797996
934,101,2.7372359360141623
934,202,2.7395731582067944
934,303,2.4175005992349017
934,404,2.6839984567962123
934,505,2.189097498641966
935,101,2.3226036273558055
935,202,2.565231968526972
935,303,2.3621117721399583
935,404,2.0394154935416062
935,505,2.0592547031432207
936,101,2.585965875023282
936,202,1.8436940365710528
936,303,2.981132103665461
936,404,2.0647813772889454
936,505,2.020068454588715
937,101,2.2609062091093497
937,202,2.160174503740612
937,303,2.1398174749650054
937,404,2.2613457455125547
937,505,2.6807209743371434
938,101,2.036345788269473
938,202,2.5258526651313216
938,303,2.676219617547235
938,404,1.9457640970866592
938,505,2.1740060249083117
939,101,2.7734487050262135
939,202,2.7101600218365682
939,303,2.6286213668970726
939,404,2.3026232141233742
939,505,2.5188788332880145
940,101,2.667145088651321
940,202,3.0131321555128054
940,303,4.243602308170171
940,404,3.01712486244017
940,505,3.29243977416043
941,101,4.509596365942626
941,202,5.234254431887838
941,303,3.752908099664289
941,404,4.035518945217287
941,505,4.834381190719221
942,101,1.8827223116825762
942,202,2.132056797645946
942,303,2.2008461837042317
942,404,1.868745333121877
942,505,1.9020536743663736
943,101,4.525024382016771
943,202,6.879620763939174
943,303,4.646085007287229
943,404,3.9707759504176163
943,505,6.1912059075065535
944,101,2.8037771954204462
944,202,3.098919253657117
944,303,3.316058271224134
944,404,2.633839055137313
944,505,2.4497892981584566
945,101,5.1978411383154945
945,202,4.720388623927935
945,303,5.23910191200301
945,404,3.8293726050358523
945,505,5.47154122140324
946,101,1.7795378300537845
946,202,1.9130772731879349
946,303,1.7087707317159295
946,404,1.666420325064307
946,505,1.7772109894638255
947,101,2.8650963865044385
947,202,3.243327490939483
947,303,2.250929294975843
947,404,2.089116038559934
947,505,2.840102862914112
948,101,2.6234975488012444
948,202,2.371227147407714
948,303,2.804101325243951
948,404,2.0840714758130825
948,505,2.2963527599585913
949,101,3.524221450415365
949,202,4.594063217539134
949,303,3.4690640457681594
949,404,3.424701867438453
949,505,3.678055615198001
950,101,4.179055943550651
950,202,4.2206503963311395
950,303,3.1572018748406334
950,404,3.0918168361968252
950,505,4.292863157005339
951,101,2.183132224310872
951,202,1.6006779613203124
951,303,2.402413648783288
951,404,1.7089586979770668
951,505,1.914792508373186
952,101,5.109244795639794
952,202,5.985349447688675
952,303,5.134888699930984
952,404,4.522367181892866
952,505,6.050988741921907
953,101,1.1152537424034743
953,202,1.6076615009163842
953,303,1.8123892682342937
953,404,1.3268136049418358
953,505,1.5126082713741735
954,101,4.813622804250144
954,202,5.517134707115021
954,303,4.56036917094248
954,404,3.7485600416845397
954,505,5.189658106857591
955,101,2.305320558593922
955,202,2.464110735862344
955,303,1.8833281461935796
955,404,2.372406952963042
955,505,2.5375676226142634
956,101,5.843051000853035
956,202,5.675188862107324
956,303,4.316714018997556
956,404,3.8553635101396173
956,505,4.940919026990999
957,101,5.0562768910674665
957,202,4.815684247120094
957,303,3.325717139900714
957,404,3.7980316551246807
957,505,4.744883247314706
958,101,4.257756881835987
958,202,3.8662202556650525
958,303,4.237959203841225
958,404,3.466909643040019
958,505,3.9762624967877493
959,101,5.159612872880663
959,202,5.056543185325871
959,303,4.8664135043460215
959,404,3.6755162366628094
959,505,4.911149411107153
960,101,3.9471847509367017
960,202,3.7352624696631866
960,303,3.985638475136549
960,404,2.9527057135222012
960,505,3.4586419448643295
961,101,3.959129659554119
961,202,3.74356584981468
961,303,2.918914303713369
961,404,3.6076231461660107
961,505,3.4355049834997593
962,101,2.4869714293351084
962,202,2.892083813812297
962,303,2.3434627844040588
962,404,2.6363439308577234
962,505,3.1270133065857824
963,101,2.446693040526844
963,202,2.8948159169653644
963,303,2.687369407326935
963,404,2.746770634325308
963,505,2.549996783389399
964,101,4.139694533963686
964,202,2.8924043741457925
964,303,4.292815187339681
964,404,2.9423238203671924
964,505,3.994985395423487
965,101,4.3907305358593085
965,202,4.760244371987814
965,303,3.541353939227297
965,404,3.1758435746612808
965,505,5.19484039136714
966,101,2.7634689723300263
966,202,2.113443778835139
966,303,2.853631056958958
966,404,2.197248667053197
966,505,2.5087991080098075
967,101,2.944388564527823
967,202,3.179113054829444
967,303,2.630670895738748
967,404,2.32897278802591
967,505,3.1488777361121203
968,101,3.9129966396509883
968,202,4.684345916241515
968,303,4.416345072619816
968,404,3.6428524513659974
968,505,3.9799230432075996
969,101,3.837770789873068
969,202,3.4701597139759794
969,303,3.979910701466854
969,404,3.113789959022048
969,505,3.7007139746072144
970,101,1.968242193669802
970,202,1.819700068350926
970,303,1.9028452727075233
970,404,2.041505721269103
970,505,1.7372247772408544
971,101,3.1225522432293977
971,202,3.671754878421482
971,303,3.4870388191349804
971,404,2.9523206841098113
971,505,3.7182450917686793
972,101,2.345886583193363
972,202,2.41034978182614
972,303,2.8323816566225553
972,404,2.076222873478484
972,505,1.9796697352132542
973,101,1.075021065276083
973,202,0.9760559789293755
973,303,0.9366505307830489
973,404,1.1988898993927877
973,505,1.2300000266976545
974,101,2.404204518005606
974,202,2.086356765370082
974,303,2.5081339500087725
974,404,1.8561478593892506
974,505,2.3164235524930077
975,101,5.023351824930789
975,202,6.486101688456382
975,303,3.814937909227513
975,404,3.8822388336227385
975,505,5.056827588593095
976,101,1.1684632703951605
976,202,1.4329695535443383
976,303,1.6705576066820769
976,404,1.4801534896523385
976,505,1.3476835048190945
977,101,1.3141334814089471
977,202,1.1574440655236269
977,303,1.4514288544226543
977,404,1.7540266542201606
977,505,1.9636909963615348
978,101,2.763552556612902
978,202,2.495593987693775
978,303,2.878158801903936
978,404,2.210318078539387
978,505,2.292655934002708
979,101,3.686943184800726
979,202,4.276419092414755
979,303,3.5256751231610366
979,404,3.5394977607574205
979,505,3.784932184757664
980,101,2.5132631173915683
980,202,2.2370945088507113
980,303,2.9731143029985323
980,404,2.8876528215994117
980,505,2.251896041939135
981,101,4.8097316440475435
981,202,3.312733809253159
981,303,4.84920215209892
981,404,3.0155435665749195
981,505,3.9529254655100936
982,101,1.3727163984303121
982,202,1.483135665419799
982,303,1.7721327370033484
982,404,1.1852228491897194
982,505,1.310264934962432
983,101,2.593821377035188
983,202,2.2591812292391324
983,303,2.3364736470956267
983,404,2.5906046453302505
983,505,2.315393669595155
984,101,3.9452736292479154
984,202,6.0856335345732
984,303,3.6168802898884302
984,404,3.8876629522390207
984,505,4.076954369814095
985,101,3.8228053003776643
985,202,3.7876244768958665
985,303,4.163798887511748
985,404,3.364344883705052
985,505,3.5645412794317273
986,101,2.6920064828138086
986,202,2.4017123801322056
986,303,2.7229181197248518
986,404,2.829444304007842
986,505,2.273705610036845
987,101,2.4856964959533205
987,202,2.7062229045346413
987,303,2.61380505199265
987,404,2.4033075068243117
987,505,2.7272570457552
988,101,2.627770795997232
988,202,2.730761106224057
988,303,2.0499045248044414
988,404,2.583797897676118
988,505,2.3382746818865803
989,101,2.5945771418230263
989,202,2.562129610773699
989,303,2.60929869473562
989,404,2.7348113119020105
989,505,2.3645127680549227
990,101,3.1182520769407733
990,202,3.4234911701410633
990,303,2.771438790522567
990,404,2.5490477018236253
990,505,3.582487950416443
991,101,1.8388173394575378
991,202,2.0172023514604387
991,303,3.1159047824803054
991,404,1.9614550575126113
991,505,1.7842611111689979
992,101,2.7060333158460006
992,202,3.351297921571378
992,303,2.564174600839994
992,404,2.4270183272589767
992,505,2.7472759170008683
993,101,2.6606769069776446
993,202,2.613358442614531
993,303,5.5752269302774335
993,404,3.591342891457942
993,505,3.077805101826974
994,101,5.965954851335855
994,202,5.8310633861944865
994,303,4.46799385400114
994,404,4.0674029571349335
994,505,6.610180328091645
995,101,4.396011770271957
995,202,3.9347481017382515
995,303,3.639457709785486
995,404,3.3107034535349746
995,505,4.0088596865338
996,101,1.7841042958275029
996,202,1.8122883615864407
996,303,2.0006509585212453
996,404,1.4131974341981224
996,505,1.6935342076774447
997,101,2.7627330109296855
997,202,2.6451704084230108
997,303,2.8264342612605025
997,404,2.57438631948669
997,505,3.4389911955052708
998,101,4.840605926840127
998,202,6.456259868202152
998,303,4.489028059147075
998,404,3.8141403632375077
998,505,4.937767048609512
999,101,2.8582637961413466
999,202,1.9536594281761819
999,303,2.9667859390115003
999,404,1.8272283572707027
999,505,2.049700993999855
1000,101,2.0545070436520056
1000,202,2.2568189997747004
1000,303,2.762624320528786
1000,404,1.7619881182946737
1000,505,2.2019998312199345
